EnsemblID	patMutRate	matMutRate	pat_quant	mat_quant	male_CPM_log2geoMean	female_CPM_log2geoMean
ENSG00000168002	0	0	4	4	5.76705225358841	5.87712259913778
ENSG00000163882	0	0	4	4	6.36123767174605	6.95638356829
ENSG00000105258	0	0	4	4	7.79682973423262	7.50547251691756
ENSG00000147669	0.000295770482105886	0	4	4	7.4238116066236	7.234411702326
ENSG00000177700	0	0	4	4	8.58915530666305	8.57153469874419
ENSG00000255529	3.94903117101938e-05	1.31634372367313e-05	3	4	2.80156932747583	4.68647650263321
ENSG00000148606	1.30963762326964e-05	0	3	3	4.41494616934864	4.20287013805543
ENSG00000013503	6.59604501141116e-05	1.31920900228223e-05	2	3	1.955727384924	3.39827091809503
ENSG00000186141	0	0	4	4	6.0263459751066	5.89964628071682
ENSG00000168495	0.000105607772732073	0	4	4	5.73710177421166	5.69045798379896
ENSG00000058600	0	0	3	3	3.52311367851557	4.02803280284663
ENSG00000132664	5.6290458767239e-05	0	3	3	4.29506609018759	4.22042559505185
ENSG00000113356	0	0	3	3	4.4386743843299	3.81510016496096
ENSG00000121851	0	0	4	3	4.90489293578837	4.25662426739442
ENSG00000100413	0	0	3	3	3.87703643198564	4.4737350644333
ENSG00000161980	0	0	4	4	5.08332418905728	4.69782972693921
ENSG00000099821	6.16941205503116e-05	0	4	4	5.9797329527631	5.75023374175477
ENSG00000196313	2.80504908835905e-05	1.40252454417952e-05	3	3	3.82160575177947	3.60190270290458
ENSG00000158553	3.79405850438214e-05	0.000113821755131464	1	1	0.0418841293440938	0
ENSG00000115138	0	0	3	2	2.71781934578352	2.65844619813896
ENSG00000085998	9.4921689606075e-05	0	3	3	4.30978083551062	3.75930929513681
ENSG00000144647	0	0	3	3	4.37729932495467	4.43985512127506
ENSG00000185900	2.65463233342182e-05	5.30926466684364e-05	2	2	2.03420985848312	2.45307864710718
ENSG00000132963	0	0	4	4	8.30984209783969	8.55355747940988
ENSG00000009830	6.53552055421214e-05	0	3	3	3.00567902716999	3.30359276119078
ENSG00000005421	7.45489786789921e-05	0	1	1	0.0749137467576605	0.725230272872746
ENSG00000105854	6.56620374930234e-05	0	3	3	3.79823046101056	4.37608892482536
ENSG00000105852	0	0	3	3	3.34713241773662	3.7922961437721
ENSG00000104356	2.35260904342916e-05	0	3	3	3.3740848700671	3.40650462289947
ENSG00000105171	9.13492280990226e-05	0	4	4	4.85407552354673	5.58864275862052
ENSG00000167272	0.000378931413414172	0	4	4	5.86328482415994	5.17288858116956
ENSG00000172336	0	0	4	4	6.45884373444713	5.56635950336383
ENSG00000121577	0	3.47161951050165e-05	1	1	0.0440372890988956	0.0506502027731121
ENSG00000132429	0	0	3	3	4.08683260970407	3.54230183075625
ENSG00000127948	6.85667268530158e-05	2.28555756176719e-05	3	4	4.16102186012982	4.6712436180965
ENSG00000133110	0	5.52074419631766e-05	2	2	0.85627796335987	0.921816684138763
ENSG00000128513	9.29912495234198e-06	1.8598249904684e-05	3	3	3.75750477299968	3.42305169100026
ENSG00000110777	4.84435100229622e-05	0	1	1	0.0362524599680305	0.0329866034195649
ENSG00000143190	1.93971369825814e-05	0	3	3	3.96662342052335	4.10804038603031
ENSG00000028277	2.7196330308497e-05	0	2	2	2.13404131516659	2.13415416341082
ENSG00000137709	7.20599538816295e-05	0	1	1	0.134546350861241	0.290067560622815
ENSG00000185668	0	0	2	1	0.694488187157606	0.795005537317817
ENSG00000184486	0.000204792135981978	0	1	2	0.504184185448344	1.25937380777021
ENSG00000198914	0	0	1	1	0.321173329166095	0.185354505903998
ENSG00000152192	0	0.000192975685063682	1	2	0.265631615552507	0.874216128432873
ENSG00000151615	0	0	1	1	0	0.0750504048698712
ENSG00000204531	6.10575161802418e-05	0	4	4	8.90882629633878	8.36728290462988
ENSG00000212993	3.10443313051037e-05	1.03481104350346e-05	1	1	0.111069245104133	0.151130591251239
ENSG00000248483	0	0	2	1	0.590971797939999	0.629735514898446
ENSG00000184271	3.22113061684651e-05	0	2	2	1.45201299125837	1.22096194942117
ENSG00000106536	3.3039668981387e-05	5.83052982024477e-06	2	3	2.60552327058617	2.96692352996842
ENSG00000183977	9.28907604656923e-05	0	1	1	0.100372882027554	0.129927379105155
ENSG00000180817	9.82800982800983e-05	0	4	4	7.86032191033543	8.66950865513128
ENSG00000138777	5.72011478363666e-05	9.53352463939443e-06	4	4	5.43764528897011	5.18369220535679
ENSG00000130810	0	0	2	2	2.31423350480695	2.21002886762463
ENSG00000186951	2.14825078679685e-05	0	1	1	0.188743684110658	0.606873598255415
ENSG00000112033	1.17053528578619e-05	0	3	3	2.73668078556536	2.84366249387911
ENSG00000132170	3.40629619789218e-05	0	4	3	4.58200149162628	4.05399608929533
ENSG00000109819	6.72070110353912e-05	6.72070110353912e-06	1	1	0.0960834654524458	0.268147634914255
ENSG00000155846	4.82105838301702e-05	1.60701946100567e-05	2	3	2.23027399520372	2.76597172405925
ENSG00000128059	0.000142112742775936	0	4	4	4.64559451061767	5.2110005422238
ENSG00000138621	4.26885231905402e-05	2.13442615952701e-05	3	4	4.25857518799218	4.92872626183299
ENSG00000127125	0.000115827879770661	0	4	4	5.85068227595194	5.28061400480262
ENSG00000125534	0	0	4	4	8.4284348777512	8.63101185540973
ENSG00000156194	0	0	1	1	0.0917441112277196	0.0221780818829136
ENSG00000131626	5.24617684862157e-05	1.74872561620719e-05	4	4	5.05312117318768	4.98491389038942
ENSG00000139220	2.39447355503498e-05	1.99539462919582e-05	2	2	0.884053568047856	1.2594077229577
ENSG00000177380	0	0	2	2	1.79256199006172	2.71776709277812
ENSG00000143847	7.66195456460943e-05	0	2	2	0.971727055961748	1.34789313861144
ENSG00000110841	4.65305647647298e-05	2.90816029779561e-05	3	3	3.0855925255532	2.97239051796016
ENSG00000166387	4.17452288682173e-05	2.08726144341086e-05	3	2	2.78532227473936	2.73523223142531
ENSG00000134283	2.26264820345733e-05	1.3575889220744e-05	4	4	6.19999584773381	6.21750108811793
ENSG00000196262	0	0	4	4	8.97235123815152	9.6849884960783
ENSG00000166794	0	0	4	4	7.89995785510834	8.01758487376305
ENSG00000168938	7.42555877329769e-05	0	4	4	5.62346143407964	5.13477555560431
ENSG00000171497	0	0	4	4	6.39915251819225	6.27588301935604
ENSG00000084072	8.37065249236178e-05	2.79021749745393e-05	4	4	4.68937499837167	5.39808786979968
ENSG00000108179	0	0	3	4	4.30550376871383	4.65014192854719
ENSG00000138398	3.51339481774264e-05	3.51339481774264e-05	4	4	7.21188375807816	7.48466778657452
ENSG00000171960	0	0	4	4	5.03839141580734	5.61306792680023
ENSG00000137168	0	5.00726052776526e-05	4	4	4.75902660075952	5.43731827727496
ENSG00000100023	2.94672324375295e-05	2.94672324375295e-05	3	3	3.82324170794735	3.53484472377613
ENSG00000240344	0	0	3	4	4.40548791134095	4.87477485596477
ENSG00000131013	2.4075500770416e-05	0	4	4	5.75547419015329	6.28530942597975
ENSG00000185250	1.96367206676485e-05	1.96367206676485e-05	2	3	2.55118457341841	3.47861835461906
ENSG00000168781	0	0	2	2	1.97305020415165	2.37094006902437
ENSG00000145725	3.2394959344326e-05	1.0798319781442e-05	3	4	4.38768690431434	4.90852822532651
ENSG00000118898	5.12478860247015e-05	0	2	2	0.639308288076976	1.16851651219457
ENSG00000100614	3.75079704437193e-05	0	4	3	4.66338966842767	4.15341686446782
ENSG00000138032	1.31032404313587e-05	1.31032404313587e-05	3	4	4.39939909586844	5.07512953748205
ENSG00000170836	1.51425672708551e-05	0	4	3	4.75234990826397	4.33331200309116
ENSG00000175175	3.05548765582987e-05	4.36498236547124e-06	2	2	2.02974112969616	2.479905585825
ENSG00000100034	0	2.99356383774884e-05	2	3	2.24363549992642	3.31509316676735
ENSG00000115241	7.05243485313304e-05	0	4	4	7.64116585819333	7.39969697567305
ENSG00000111110	3.7798479126649e-05	1.37449015005996e-05	3	2	3.24672452640478	2.51414097193785
ENSG00000155367	0	0	3	3	2.71014754277032	3.35877756385021
ENSG00000163644	3.68459837877671e-05	0	4	3	4.54132299988803	4.46471282390111
ENSG00000163590	5.26446178620092e-05	1.2386968908708e-05	2	2	1.84144427907267	1.58767168635085
ENSG00000164088	0	0	3	3	3.38476805650798	3.64059450909619
ENSG00000213889	0.000145868280942309	0	4	3	5.77813832236166	3.9597079625868
ENSG00000214517	1.19872455707128e-05	0	4	4	5.22334993244276	4.97491147765873
ENSG00000143224	0	0	3	3	3.36337097655443	4.00530745795426
ENSG00000172531	0	0	4	4	7.20082270986836	7.00638170810498
ENSG00000213639	7.80929696804045e-05	3.90464848402023e-05	4	4	5.35563582398447	6.00778525536065
ENSG00000186298	8.6017805685777e-05	0	4	4	5.89294731823301	6.01452539038283
ENSG00000204569	0	0	3	4	4.45812719902466	4.93253104903716
ENSG00000204619	0	0	4	4	5.80258760726569	5.14107066762868
ENSG00000058272	6.18597515712377e-05	6.18597515712377e-06	4	4	5.88281771519198	6.20553609992102
ENSG00000077157	3.28581227333029e-05	4.10726534166287e-06	2	3	2.49390095525572	2.83275728979323
ENSG00000125503	7.78634275480807e-05	0	3	2	3.16212979163183	2.735943608563
ENSG00000088808	3.50008312697427e-05	0	3	4	4.17522714927203	4.67398761986913
ENSG00000104881	3.77800445804526e-05	0	2	2	1.77101206366972	2.13973051390139
ENSG00000167641	0	0	3	3	3.40366746918812	4.17992606677089
ENSG00000173457	0	0	4	4	5.09293220105886	4.90700392011231
ENSG00000198729	4.67080188326732e-05	0	4	3	6.0748898799477	4.44953832022131
ENSG00000087074	0	0	4	4	4.83255457729235	4.79283398069844
ENSG00000158615	0	0	3	3	3.12261637180069	2.92300336248017
ENSG00000160972	0	4.16579879191835e-05	2	2	2.59807005005593	2.74810539809055
ENSG00000101445	3.4120085641415e-05	8.53002141035374e-06	2	2	0.834853610846438	1.12941929389175
ENSG00000106341	0	0	1	1	0.0162198241734432	0.0024116027054967
ENSG00000146112	0	0	3	2	2.82629373632143	2.34483856711169
ENSG00000135447	0	0	3	3	2.91689396678833	2.88019551573164
ENSG00000131771	0	0	3	3	3.86859154413162	2.94863335518128
ENSG00000150722	2.8278623622831e-05	1.13114494491324e-05	2	2	1.39789756333064	1.56154826608448
ENSG00000184203	6.91419484201065e-05	0	4	4	5.55746004346974	6.34285346618901
ENSG00000162869	1.34177758694719e-05	0	3	3	4.04951622852672	4.29605523641378
ENSG00000196422	0.000203811270763273	0	2	2	1.24085561944938	1.48414277965238
ENSG00000182676	0	0	1	1	0.13925313312623	0.125696976953431
ENSG00000162148	0	0	2	1	0.621622798671187	0.442036888200786
ENSG00000160813	0	0	4	4	5.29112382411413	4.58101393093893
ENSG00000165807	5.07459656957272e-05	2.53729828478636e-05	2	2	1.07410650199934	1.51361889256246
ENSG00000104866	5.29586216636068e-05	0	3	3	3.85526060040981	3.74309924646837
ENSG00000154415	1.5102850411301e-05	2.01371338817346e-05	1	1	0.0510662218095386	0.498442777965954
ENSG00000173281	0.000195822454308094	6.52741514360313e-05	3	3	3.55398754620156	3.31494785784936
ENSG00000119938	0	0	2	2	0.795922693474767	1.96907782322676
ENSG00000132825	0	0	2	2	0.782954366660546	1.08261857322464
ENSG00000235194	0	0	2	2	1.24590857234326	2.01550248237757
ENSG00000219607	0	0	2	2	0.770117457898093	1.09213257743872
ENSG00000178125	0	0	1	1	0.218811825394781	0.307586620978608
ENSG00000115685	0.000117474302496329	0	4	4	6.05693140178928	7.12657143173918
ENSG00000117751	0	0	4	4	4.9529658414693	4.82346575649867
ENSG00000158528	3.85617000053986e-05	1.28539000017995e-05	3	3	3.51376705695156	2.91463158682312
ENSG00000108819	5.90981620471603e-05	0	2	2	2.32831610747322	2.3137276388085
ENSG00000113575	6.25410425591795e-05	0	4	4	5.79607468138845	6.37773842251857
ENSG00000104695	5.01970233165173e-05	0	3	3	3.77566336086537	4.01830310622373
ENSG00000105568	2.5336981858721e-05	5.0673963717442e-05	4	4	8.46428468504341	8.06307027409017
ENSG00000137713	5.06919450499316e-05	0	4	3	4.5969978915822	4.38996850069205
ENSG00000221914	2.46633453361614e-05	1.23316726680807e-05	4	4	6.13309106930078	5.6635129144959
ENSG00000156475	3.41506041643648e-05	1.20531544109523e-05	1	1	0.120012562921212	0.243517663279954
ENSG00000074211	7.45625662778367e-05	1.65694591728526e-05	1	1	0.38462543272264	0.774953460440351
ENSG00000175470	1.72968485142007e-05	0	4	3	4.55115125087562	4.28845613652508
ENSG00000073711	2.7462417681403e-05	5.4924835362806e-06	3	3	3.31742321824881	3.21877479353201
ENSG00000092020	5.40263108133661e-05	0	3	4	3.95777634786472	4.89197690254731
ENSG00000066027	1.33611244722356e-05	1.33611244722356e-05	3	3	3.69344045342898	3.27540167152257
ENSG00000068971	0	0	3	2	4.01739818346609	2.22652576992003
ENSG00000078304	3.0332995625982e-05	0	3	3	4.19674188401478	3.88210041060729
ENSG00000112640	0	0	3	4	4.35658701476593	4.56903520235416
ENSG00000154001	2.33737699553561e-05	0	3	3	4.17083088858283	4.10038806654304
ENSG00000138814	3.0819585230022e-05	6.1639170460044e-06	2	2	1.67394154752122	2.49607341050113
ENSG00000107758	0	0	4	4	5.63280847341292	5.06832353791833
ENSG00000120910	3.99201596806387e-05	1.99600798403194e-05	3	3	4.19089509763366	4.21425538447346
ENSG00000221823	3.88515482341971e-05	1.29505160780657e-05	3	4	4.50304389447794	4.5773417188034
ENSG00000188386	0	0	1	1	0	0.0113629668789751
ENSG00000149923	0	0	4	4	8.01085648426392	7.88834118060731
ENSG00000154845	5.84863726751667e-05	1.46215931687917e-05	3	3	3.65225216038634	3.802483935921
ENSG00000163605	1.38387235161429e-05	0	4	4	6.15144356645938	6.74236308893977
ENSG00000100796	0	0	4	4	5.27705471308423	5.469094887875
ENSG00000119698	2.99479654101e-05	7.48699135252499e-06	2	2	1.11144670063383	2.15310291112897
ENSG00000011485	0	0	4	4	5.54592556215332	5.38882201845097
ENSG00000119414	6.9284064665127e-05	2.3094688221709e-05	4	4	5.8444564780212	5.95290350155874
ENSG00000105063	0	0	3	3	4.26411026952008	3.61155072502502
ENSG00000100239	9.18451694543376e-05	2.04100376565195e-05	3	3	3.87313959057946	3.88918009774666
ENSG00000110075	2.59102598151303e-05	0	4	4	4.96003243559812	5.2832591530851
ENSG00000148840	0	0	4	3	5.0991800295122	4.47740681183309
ENSG00000131238	8.16126662858076e-05	0	4	4	6.56278669548662	5.92401362794275
ENSG00000221988	0	9.77708251857646e-05	2	2	1.39676867738252	1.5326625964203
ENSG00000196850	6.02373351002952e-05	0	3	3	2.81950494886668	3.6682082994116
ENSG00000113593	0	0	4	4	5.10108862329302	5.5760954491424
ENSG00000108849	0	0	1	2	0.287579513520803	1.15622834491714
ENSG00000229637	0	0	1	1	0.119474665162983	0.289052837796088
ENSG00000135617	0	0	2	4	2.47226081928855	4.56510916056762
ENSG00000133246	7.95988219374353e-05	0	1	2	0.244093329327279	0.985299398365852
ENSG00000185686	0	0	4	4	7.33887736502882	7.1165004925731
ENSG00000165828	0	0	1	1	0.106547808387643	0.368183222351386
ENSG00000121335	2.76395798783858e-05	3.68527731711811e-05	1	1	0.126432072161198	0.013283145911412
ENSG00000197870	0	0	1	1	0.0162198241734432	0.016697127094657
ENSG00000198901	3.38340776830424e-05	0	4	4	4.88444223596954	5.27693590066913
ENSG00000143294	1.99720391451967e-05	0	4	4	5.13808790884677	5.3292449945394
ENSG00000214140	3.85311909991138e-05	0	2	1	0.960989923139002	0.445951179856756
ENSG00000137509	3.38799295297466e-05	6.77598590594932e-06	4	3	4.59889084684931	4.18863746166252
ENSG00000057657	1.72093343429476e-05	0	3	3	4.45108704394751	3.65891516889771
ENSG00000170325	5.82162539781107e-05	0	2	2	1.49391732640563	1.46350617541245
ENSG00000019485	4.32532187603628e-05	0	2	1	0.608941670035375	0.658148898325247
ENSG00000130711	0	0	1	1	0.12800829500013	0.43902983917672
ENSG00000112238	0	0	1	2	0.428555734128138	0.910561425521443
ENSG00000147596	4.99400719137036e-05	4.99400719137036e-05	2	2	1.80926417311577	1.62342772636799
ENSG00000141956	8.80204207376111e-05	0	2	2	1.42612807669396	1.95425528437967
ENSG00000142611	8.4518869519224e-05	1.90849060204699e-05	1	1	0.216945391636718	0.434968540153498
ENSG00000116731	4.80619037320068e-05	0	3	3	4.34380612211727	3.77471831978008
ENSG00000110851	3.52385650856297e-05	0	3	2	2.94083623433657	2.27334013262005
ENSG00000138738	5.89002482224747e-05	2.10358029365981e-05	2	2	0.613610503956183	1.79796159866643
ENSG00000061455	4.77678102280435e-05	2.86606861368261e-05	2	2	1.59206231397587	1.45375200948705
ENSG00000126856	5.63427895315097e-05	5.63427895315097e-05	1	1	0.0382699225966907	0.749339646172948
ENSG00000152784	9.7890460574617e-05	0	2	1	0.655624993263725	0.39543954053666
ENSG00000164256	1.18548023804443e-05	0	1	2	0.231692365123104	1.8779095038377
ENSG00000117450	9.45000945000945e-05	3.15000315000315e-05	4	4	10.372705983936	10.5502252556303
ENSG00000167815	0	0	4	4	5.26809408293746	5.87741268902753
ENSG00000165672	0	0	4	4	6.42559617641199	6.25295426190335
ENSG00000126432	0	0	4	4	8.259027629855	8.69428831340851
ENSG00000117592	8.7070091423596e-05	8.7070091423596e-05	4	4	7.47453841900677	7.55591628411879
ENSG00000138073	0	0	4	4	6.16064889391136	6.2962253762337
ENSG00000169230	0	0	4	4	7.39182248063522	7.96289213190644
ENSG00000186314	3.3058761949365e-05	1.92842778037962e-05	2	2	1.61530116341249	1.98011110134951
ENSG00000188783	0	6.43915003219575e-05	3	2	3.43588067289777	1.94223561667461
ENSG00000085377	4.98165091911459e-05	2.21406707516204e-05	3	3	4.0050819955511	4.47135311340465
ENSG00000138078	6.59123365923322e-05	0	4	4	4.96379488148843	4.77004471899863
ENSG00000124126	3.43767495310029e-05	1.47328926561441e-05	3	3	3.74666465762132	3.75559200440549
ENSG00000046889	4.56503952270756e-05	2.10694131817272e-05	2	2	0.728172631805188	1.01751983214216
ENSG00000116690	0	5.47975231519535e-05	1	1	0.0577179278417012	0.0234181185251486
ENSG00000231887	3.19852053886348e-05	5.81549188884269e-06	2	2	2.21095257893483	2.55196162220615
ENSG00000134551	0	0	1	1	0	0.00162021075035535
ENSG00000139174	3.75023438964935e-05	0	2	2	1.79071569379555	2.56387731989781
ENSG00000163637	4.53247518469836e-05	2.83279699043648e-05	2	1	0.632613764487818	0.539079412136249
ENSG00000198056	4.75014250427513e-05	0	4	4	5.47121999591472	6.48881773529708
ENSG00000146143	3.31832044718893e-05	1.20666198079597e-05	4	4	4.65278529553872	4.53130927686697
ENSG00000175785	4.30669403809989e-05	0	2	1	0.969678884988863	0.686962455376703
ENSG00000164306	0	0	3	3	4.01542925883239	4.30111378986956
ENSG00000132356	5.13848209238991e-05	0	3	3	3.49061267796822	3.01625831880555
ENSG00000162409	5.72041473006793e-05	2.86020736503397e-05	2	2	2.06571708447271	2.37501997889329
ENSG00000111725	0	0	3	3	4.14096271978369	4.3135717975183
ENSG00000131791	5.7332874670336e-05	0	4	3	4.56657590570225	4.38364393106333
ENSG00000072062	0	0	3	3	3.01634935091383	3.25644419135001
ENSG00000142875	3.74613679642868e-05	0	3	3	3.15128473395183	4.05910767999019
ENSG00000165059	0	0	1	1	0.0299620030324964	0.263874280580024
ENSG00000181929	6.04924082027706e-05	0	4	4	5.69062328563884	5.30209287242403
ENSG00000106617	5.32211306672678e-05	9.39196423540019e-06	3	3	3.0207502266392	3.0087742638268
ENSG00000115592	0	0	1	1	0	0
ENSG00000108946	7.5918615244458e-05	0	4	4	6.38930650767024	6.87303766953067
ENSG00000188191	7.97684436037104e-05	2.8488729858468e-05	3	2	3.5504104136899	2.54777928618766
ENSG00000114302	1.93926230461932e-05	9.69631152309661e-06	4	4	4.56030154298705	5.29428388724406
ENSG00000005249	1.70900732309638e-05	8.5450366154819e-06	3	3	4.45467903210707	4.47563142714653
ENSG00000154229	3.98461143065481e-05	3.98461143065481e-06	3	3	3.45138738017987	3.6258756900546
ENSG00000166501	5.21938374736095e-05	2.34872268631243e-05	2	2	1.37998287872604	1.29072489069616
ENSG00000163932	2.73134491423577e-05	0	2	2	1.222513732782	1.17988815409526
ENSG00000171132	5.59543859845454e-05	1.86514619948485e-05	1	1	0.258388028542901	0.645495750062268
ENSG00000126583	7.11541198235378e-05	0	2	2	2.18741316633452	1.5674869577407
ENSG00000027075	2.47964623713684e-05	1.10206499428304e-05	2	2	0.809141789837029	1.03704176258751
ENSG00000163558	2.39538170407454e-05	2.39538170407454e-05	4	4	5.57278069965787	4.83405569245231
ENSG00000065675	1.96088684375654e-05	1.30725789583769e-05	2	2	1.48093833627725	1.95721804316362
ENSG00000130175	0	6.38284291823578e-05	4	4	6.86145952878697	5.9730830221413
ENSG00000067606	6.03892084484503e-05	0	3	3	3.56146011060633	3.7900434686611
ENSG00000184304	4.39277242510323e-05	0	2	2	1.36846475328092	1.90826693066409
ENSG00000105287	2.33644859813084e-05	0	3	3	3.59065918013965	3.82368331835918
ENSG00000115825	0	2.69345759151022e-05	4	3	4.6157552562997	3.77079730624877
ENSG00000253729	1.0693871876721e-05	0	4	4	6.91168449632167	6.75776478156091
ENSG00000185532	4.14189519317722e-05	9.97122916875999e-06	2	2	0.725547190988238	0.858291046198142
ENSG00000138669	2.34848366238199e-05	0	2	1	1.25022400462695	0.791567626491587
ENSG00000180228	0	0	4	4	4.73851852287238	6.21759136224197
ENSG00000128563	4.82059357575563e-05	0	4	4	5.67285555766519	5.85529310657181
ENSG00000172179	0	0	1	1	0.212776135762616	0.312145256327305
ENSG00000113494	3.85685556075925e-05	5.5097936582275e-06	2	1	1.04672572431448	0.592552923388617
ENSG00000175646	0	0	1	1	0	0
ENSG00000178257	0	0	1	1	0	0
ENSG00000126457	7.5648687495272e-05	0	4	4	7.66708867000863	7.44563763011747
ENSG00000160310	3.4082001295116e-05	0	4	4	6.10358232538137	5.61648731208177
ENSG00000185238	1.64500740253331e-05	4.11251850633328e-05	3	3	4.27761028321738	3.94749578108885
ENSG00000100462	0	0.000112650670271488	4	4	5.7050674067831	6.1286688527065
ENSG00000198890	0	0	3	3	4.13118973523931	3.11832007265417
ENSG00000132600	2.00843542880096e-05	2.00843542880096e-05	3	4	4.34725137372124	4.85625870638208
ENSG00000111218	5.30839353534184e-05	9.65162460971243e-06	1	1	0.131574708730772	0.367553498327239
ENSG00000164169	2.15945409000605e-05	0	3	3	3.9283007791643	4.18401137072662
ENSG00000171864	0	0.00015316281206923	1	1	0.399806991826252	0.0391694382136052
ENSG00000171867	0	0	3	3	2.78802094132218	3.10745677168375
ENSG00000228672	0	0	1	1	0.464923342594246	0.416271460702848
ENSG00000115718	0	0	1	1	0.108439168468444	0.156074404411205
ENSG00000167525	0	0	3	2	2.92026412226035	1.96803858501218
ENSG00000101000	2.27025063567018e-05	0	2	2	1.84616691537388	2.23665425528142
ENSG00000100033	0	0	2	2	1.50852685270921	2.07180706274236
ENSG00000250799	0	0	1	1	0.0879376783540442	0.342034204795745
ENSG00000143125	0.000161030595813205	0	1	1	0.0300329562069319	0.276493090204396
ENSG00000163421	0	0	2	1	0.919026395399219	0.790435827301343
ENSG00000169618	0	0	1	1	0.0162198241734432	0.00681056415923911
ENSG00000007062	8.26207295410419e-06	0	3	3	3.8192356606722	3.38400288893777
ENSG00000155066	0	0	1	1	0.0213741326295051	0.238941307557456
ENSG00000184500	2.80607234054494e-05	0	3	2	3.41409894324667	2.70315337217579
ENSG00000120685	0	0	2	2	2.51287230939672	2.55151458006057
ENSG00000148426	2.0469990993204e-05	0	3	3	3.76440105312905	3.15191907390858
ENSG00000167595	0.000153668843641952	0	2	2	2.13361614705128	2.06960926421449
ENSG00000117707	5.15092201504069e-05	0	1	1	0.425973477426206	0.839567271573686
ENSG00000119608	0	0	1	1	0.381238923085495	0.177245150218038
ENSG00000126231	0	0	1	1	0	0.0110663924581365
ENSG00000165630	3.68315081274861e-05	2.45543387516574e-05	3	3	3.21002212649589	3.75668913950812
ENSG00000110107	0	6.24180762748892e-05	4	4	5.33322848983944	5.61109788148233
ENSG00000117360	6.32311097059753e-05	0	4	4	4.68563475700395	4.63427316578151
ENSG00000105618	0	0	4	4	4.96544357018073	5.12756927311001
ENSG00000134748	0	0	4	4	5.65563105385974	5.29349331499086
ENSG00000134186	0	0	4	4	6.94716689177089	6.03948615992175
ENSG00000185246	0	0	3	3	3.4683106307543	3.96068038362839
ENSG00000136875	0	0	4	4	5.1310266079647	4.83866015514803
ENSG00000196504	6.03045379164782e-05	1.50761344791196e-05	4	4	7.09310835825373	7.47335750750823
ENSG00000110844	1.30934611255139e-05	0	3	3	3.87358322943629	3.361870742414
ENSG00000112739	4.61382301374919e-05	0	4	4	5.62476659574189	5.91564737706493
ENSG00000101161	3.92041556404979e-05	1.96020778202489e-05	4	4	7.28046824842955	7.0557751790118
ENSG00000174231	0	0	4	4	5.88029704238492	6.79860494723032
ENSG00000112619	3.86130203104487e-05	3.86130203104487e-05	2	1	1.17352653516014	0.815655475047977
ENSG00000229937	0	0	1	1	0.0299620030324964	0.0216857675903095
ENSG00000161542	5.33582338424598e-05	0	4	4	7.56063426208815	7.63510473168981
ENSG00000141127	1.11666964445239e-05	0	4	4	5.40557666688138	6.46011095715857
ENSG00000068489	0	0	3	2	2.81979044216439	2.59627514928768
ENSG00000126464	8.52829974130824e-05	0	3	2	2.9636959756063	2.68341556421802
ENSG00000205352	0.000201288244766506	0	4	4	5.33561910689642	5.57680480721805
ENSG00000156858	0	0	3	2	3.10745865910575	2.73126806059128
ENSG00000183530	2.70844900667633e-05	1.35422450333816e-05	3	3	3.60081871170097	3.68930591636055
ENSG00000176532	0	0	3	2	2.98097994763233	2.61507007788786
ENSG00000167183	0.000169061707523246	0	1	1	0.459051425796327	0.343267247952931
ENSG00000184838	3.14147873892068e-05	3.59026141590935e-05	2	2	1.00860772938636	1.14230870428857
ENSG00000188368	0	0	3	3	2.93470321037133	3.5759896453052
ENSG00000212123	0	0	2	1	0.622371897711222	0.495541966459061
ENSG00000206260	0.000433463372345037	0	1	2	0.26651996688709	0.953535762816792
ENSG00000184814	0	0	1	2	0.0879376783540442	0.929884266322547
ENSG00000233701	0	0	1	1	0.0162198241734432	0.367364986939708
ENSG00000187533	2.31964741359313e-05	2.31964741359313e-05	1	1	0	0
ENSG00000224383	0	0	1	1	0.0813570790536078	0.494302530432201
ENSG00000204576	0	0	2	2	2.12553198309534	2.38665713554288
ENSG00000161992	0	0	2	1	0.668828532312021	0.561226147594961
ENSG00000183248	0	0	2	2	1.18194753307075	2.05980588148062
ENSG00000111215	0	0	1	1	0.0213741326295051	0.0138390343524311
ENSG00000186654	5.7902203178831e-05	1.44755507947077e-05	2	2	1.55684260535551	1.90056265886933
ENSG00000135362	3.56493529642437e-05	5.94155882737395e-06	1	1	0.227028187920996	0.836617709440322
ENSG00000131188	0	0	3	3	3.28241584004769	2.89509677185179
ENSG00000203783	0	0	1	1	0	0
ENSG00000164244	0	0	3	4	4.20620253512524	5.16346832851753
ENSG00000204469	0	0	4	4	5.91986748085468	5.76429788035732
ENSG00000117523	5.56617251424012e-05	0	4	4	7.89847907903874	7.17453131579266
ENSG00000126460	9.65623792970259e-05	0	2	2	1.2756442805222	1.7495578298099
ENSG00000135378	0.000106564364876385	0	1	2	0.474882843709954	1.20724655828333
ENSG00000204314	0	0	2	2	1.31860249159674	1.18329125891072
ENSG00000167371	0	0	2	1	1.25305725794399	0.768940685732167
ENSG00000163704	0	0	2	2	2.03265798430207	2.47325503541982
ENSG00000224940	0	0	1	2	0.494510672997499	0.943511929757921
ENSG00000116132	1.30490382858783e-05	1.30490382858783e-05	1	1	0.129307684430739	0.359080071854442
ENSG00000167157	1.75595708440886e-05	1.75595708440886e-05	2	2	2.18590235250581	2.23666029747086
